Destination;Origin;Product;Year;dist_km;Euros
FI;DE;2;2015;1752.647512;62229416
DE;FI;2;2015;1752.647512;282041
FI;DE;3;2015;1752.647512;5526576
DE;FI;3;2015;1752.647512;188783
FI;DE;4;2015;1752.647512;99710262
DE;FI;4;2015;1752.647512;10145236
FI;DE;5;2015;1752.647512;2374780
DE;FI;5;2015;1752.647512;180323
FI;DE;6;2015;1752.647512;12383754
DE;FI;6;2015;1752.647512;2473966
FI;DE;7;2015;1752.647512;27900078
DE;FI;7;2015;1752.647512;258975
FI;DE;8;2015;1752.647512;96673987
DE;FI;8;2015;1752.647512;2853642
FI;DE;9;2015;1752.647512;13504133
DE;FI;9;2015;1752.647512;2075073
FI;DE;10;2015;1752.647512;2252762
DE;FI;10;2015;1752.647512;47206032
FI;DE;11;2015;1752.647512;1094561
DE;FI;11;2015;1752.647512;3149081
FI;DE;12;2015;1752.647512;10004172
DE;FI;12;2015;1752.647512;80041
FI;DE;13;2015;1752.647512;3066396
DE;FI;13;2015;1752.647512;74685
FI;DE;14;2015;1752.647512;15970
DE;FI;14;2015;1752.647512;12375
FI;DE;15;2015;1752.647512;5751161
DE;FI;15;2015;1752.647512;890368
FI;DE;16;2015;1752.647512;40759102
DE;FI;16;2015;1752.647512;173549
FI;DE;17;2015;1752.647512;21967531
DE;FI;17;2015;1752.647512;4758432
FI;DE;18;2015;1752.647512;39505805
DE;FI;18;2015;1752.647512;4376596
FI;DE;19;2015;1752.647512;86748884
DE;FI;19;2015;1752.647512;10703730
FI;DE;20;2015;1752.647512;42510020
DE;FI;20;2015;1752.647512;94654
FI;DE;1;2016;1752.647512;879385
DE;FI;1;2016;1752.647512;61202
FI;DE;2;2016;1752.647512;61781454
DE;FI;2;2016;1752.647512;905318
FI;DE;3;2016;1752.647512;5510808
DE;FI;3;2016;1752.647512;117984
FI;DE;4;2016;1752.647512;94140594
DE;FI;4;2016;1752.647512;7755660
FI;DE;5;2016;1752.647512;1951780
DE;FI;5;2016;1752.647512;543876
FI;DE;6;2016;1752.647512;12061162
DE;FI;6;2016;1752.647512;2056035
FI;DE;7;2016;1752.647512;29392755
DE;FI;7;2016;1752.647512;269919
FI;DE;8;2016;1752.647512;64586324
DE;FI;8;2016;1752.647512;5021230
FI;DE;9;2016;1752.647512;13518334
DE;FI;9;2016;1752.647512;2819484
FI;DE;10;2016;1752.647512;1922649
DE;FI;10;2016;1752.647512;42219057
FI;DE;11;2016;1752.647512;1724981
DE;FI;11;2016;1752.647512;3619302
FI;DE;12;2016;1752.647512;9380160
DE;FI;12;2016;1752.647512;212168
FI;DE;13;2016;1752.647512;3234972
DE;FI;13;2016;1752.647512;72063
FI;DE;14;2016;1752.647512;24391
DE;FI;14;2016;1752.647512;7165
FI;DE;15;2016;1752.647512;6385812
DE;FI;15;2016;1752.647512;850127
FI;DE;16;2016;1752.647512;39502905
DE;FI;16;2016;1752.647512;73565
FI;DE;17;2016;1752.647512;17958835
DE;FI;17;2016;1752.647512;4917801
FI;DE;18;2016;1752.647512;40126258
DE;FI;18;2016;1752.647512;5377185
FI;DE;19;2016;1752.647512;94578605
DE;FI;19;2016;1752.647512;10811948
FI;DE;20;2016;1752.647512;41943482
DE;FI;20;2016;1752.647512;86570
SE;IE;1;2007;1789.019971;25574
SE;IE;2;2007;1789.019971;83212947
IE;SE;2;2007;1789.019971;476
SE;IE;3;2007;1789.019971;3390614
IE;SE;3;2007;1789.019971;518491
SE;IE;4;2007;1789.019971;5553933
IE;SE;4;2007;1789.019971;1259
SE;IE;5;2007;1789.019971;542062
IE;SE;5;2007;1789.019971;61048
SE;IE;6;2007;1789.019971;107739
IE;SE;6;2007;1789.019971;48824
SE;IE;7;2007;1789.019971;54906
SE;IE;8;2007;1789.019971;27194
SE;IE;9;2007;1789.019971;57
IE;SE;10;2007;1789.019971;1296812
IE;SE;11;2007;1789.019971;2300
SE;IE;12;2007;1789.019971;29566
SE;IE;13;2007;1789.019971;1948
IE;SE;13;2007;1789.019971;4439
SE;IE;15;2007;1789.019971;73677
IE;SE;15;2007;1789.019971;43337
SE;IE;16;2007;1789.019971;6933438
IE;SE;16;2007;1789.019971;37207
SE;IE;17;2007;1789.019971;52442
IE;SE;17;2007;1789.019971;59568
SE;IE;18;2007;1789.019971;362002
IE;SE;18;2007;1789.019971;9113
SE;IE;19;2007;1789.019971;3372251
IE;SE;19;2007;1789.019971;1289754
SE;IE;20;2007;1789.019971;79
IE;SE;20;2007;1789.019971;18434
SE;IE;2;2008;1789.019971;112924993
IE;SE;2;2008;1789.019971;9268
SE;IE;3;2008;1789.019971;3257819
IE;SE;3;2008;1789.019971;609587
SE;IE;4;2008;1789.019971;4666376
IE;SE;4;2008;1789.019971;17684
SE;IE;5;2008;1789.019971;859085
IE;SE;5;2008;1789.019971;191420
SE;IE;6;2008;1789.019971;255397
IE;SE;6;2008;1789.019971;68822
SE;IE;9;2008;1789.019971;3124
IE;SE;10;2008;1789.019971;5822
SE;IE;11;2008;1789.019971;352
IE;SE;11;2008;1789.019971;1162
SE;IE;12;2008;1789.019971;23758
IE;SE;12;2008;1789.019971;439
SE;IE;13;2008;1789.019971;7624
SE;IE;15;2008;1789.019971;74891
IE;SE;15;2008;1789.019971;6232
SE;IE;16;2008;1789.019971;8070707
IE;SE;16;2008;1789.019971;14599
SE;IE;17;2008;1789.019971;45584
IE;SE;17;2008;1789.019971;87189
SE;IE;18;2008;1789.019971;396731
IE;SE;18;2008;1789.019971;5107
SE;IE;19;2008;1789.019971;2977366
IE;SE;19;2008;1789.019971;355877
SE;IE;20;2008;1789.019971;9676
IE;SE;20;2008;1789.019971;13424
SE;IE;1;2009;1789.019971;884
SE;IE;2;2009;1789.019971;90229461
IE;SE;2;2009;1789.019971;12518
SE;IE;3;2009;1789.019971;4238340
IE;SE;3;2009;1789.019971;656197
SE;IE;4;2009;1789.019971;4683259
SE;IE;5;2009;1789.019971;893718
IE;SE;5;2009;1789.019971;74302
SE;IE;6;2009;1789.019971;299187
SE;IE;7;2009;1789.019971;134306
SE;IE;8;2009;1789.019971;158747
SE;IE;9;2009;1789.019971;98391
IE;SE;10;2009;1789.019971;2166694
IE;SE;11;2009;1789.019971;12096
SE;IE;12;2009;1789.019971;218518
SE;IE;13;2009;1789.019971;69230
SE;IE;15;2009;1789.019971;95239
IE;SE;15;2009;1789.019971;7561
SE;IE;16;2009;1789.019971;7284433
IE;SE;16;2009;1789.019971;6799
SE;IE;17;2009;1789.019971;166919
IE;SE;17;2009;1789.019971;57632
SE;IE;18;2009;1789.019971;466582
IE;SE;18;2009;1789.019971;10628
SE;IE;19;2009;1789.019971;2776259
IE;SE;19;2009;1789.019971;210772
SE;IE;20;2009;1789.019971;12254
SE;IE;1;2010;1789.019971;4934
SE;IE;2;2010;1789.019971;91742027
SE;IE;3;2010;1789.019971;4293979
IE;SE;3;2010;1789.019971;627729
SE;IE;4;2010;1789.019971;5307256
IE;SE;4;2010;1789.019971;1080
SE;IE;5;2010;1789.019971;886889
IE;SE;5;2010;1789.019971;42099
SE;IE;6;2010;1789.019971;306089
IE;SE;6;2010;1789.019971;12776
IE;SE;7;2010;1789.019971;476
SE;IE;8;2010;1789.019971;16346
SE;IE;10;2010;1789.019971;947
IE;SE;10;2010;1789.019971;1654522
IE;SE;11;2010;1789.019971;1475284
SE;IE;12;2010;1789.019971;25393
IE;SE;12;2010;1789.019971;14496
SE;IE;13;2010;1789.019971;44625
IE;SE;13;2010;1789.019971;10164
SE;IE;15;2010;1789.019971;38544
IE;SE;15;2010;1789.019971;5853
SE;IE;16;2010;1789.019971;7574460
IE;SE;16;2010;1789.019971;3789
SE;IE;17;2010;1789.019971;96440
IE;SE;17;2010;1789.019971;50785
SE;IE;18;2010;1789.019971;193435
IE;SE;18;2010;1789.019971;7740
SE;IE;19;2010;1789.019971;5508158
IE;SE;19;2010;1789.019971;164494
SE;IE;20;2010;1789.019971;457855
IE;SE;20;2010;1789.019971;5976
SE;IE;2;2011;1789.019971;112944723
IE;SE;2;2011;1789.019971;43975
SE;IE;3;2011;1789.019971;5482229
IE;SE;3;2011;1789.019971;1185068
SE;IE;4;2011;1789.019971;8434051
IE;SE;4;2011;1789.019971;96906
SE;IE;5;2011;1789.019971;1452519
IE;SE;5;2011;1789.019971;82574
SE;IE;6;2011;1789.019971;101956
IE;SE;6;2011;1789.019971;70638
SE;IE;7;2011;1789.019971;26367
IE;SE;8;2011;1789.019971;44290
IE;SE;9;2011;1789.019971;910
IE;SE;10;2011;1789.019971;767701
IE;SE;11;2011;1789.019971;26724
SE;IE;12;2011;1789.019971;31171
SE;IE;13;2011;1789.019971;385771
IE;SE;13;2011;1789.019971;6005
SE;IE;15;2011;1789.019971;48813
IE;SE;15;2011;1789.019971;6544
SE;IE;16;2011;1789.019971;7506863
IE;SE;16;2011;1789.019971;39841
SE;IE;17;2011;1789.019971;106325
IE;SE;17;2011;1789.019971;138331
SE;IE;18;2011;1789.019971;639488
IE;SE;18;2011;1789.019971;18673
SE;IE;19;2011;1789.019971;3508999
IE;SE;19;2011;1789.019971;279149
IE;SE;20;2011;1789.019971;65785
IE;SE;1;2012;1789.019971;244390
SE;IE;2;2012;1789.019971;115327733
IE;SE;2;2012;1789.019971;48590
SE;IE;3;2012;1789.019971;5482481
IE;SE;3;2012;1789.019971;873252
SE;IE;4;2012;1789.019971;5677976
IE;SE;4;2012;1789.019971;18979
SE;IE;5;2012;1789.019971;1617535
IE;SE;5;2012;1789.019971;17442
SE;IE;7;2012;1789.019971;54630
IE;SE;7;2012;1789.019971;19070
SE;IE;8;2012;1789.019971;117644
IE;SE;8;2012;1789.019971;1940
SE;IE;9;2012;1789.019971;43511
SE;IE;10;2012;1789.019971;364673
IE;SE;10;2012;1789.019971;8767712
SE;IE;11;2012;1789.019971;487
IE;SE;11;2012;1789.019971;6015
SE;IE;12;2012;1789.019971;29687
SE;IE;13;2012;1789.019971;683078
IE;SE;13;2012;1789.019971;6393
SE;IE;15;2012;1789.019971;58569
IE;SE;15;2012;1789.019971;1239429
SE;IE;16;2012;1789.019971;8297462
IE;SE;16;2012;1789.019971;42175
SE;IE;17;2012;1789.019971;290535
IE;SE;17;2012;1789.019971;203025
SE;IE;18;2012;1789.019971;905412
IE;SE;18;2012;1789.019971;29850
SE;IE;19;2012;1789.019971;3612767
IE;SE;19;2012;1789.019971;258777
SE;IE;20;2012;1789.019971;77611
SE;IE;1;2013;1789.019971;807
IE;SE;1;2013;1789.019971;26246
SE;IE;2;2013;1789.019971;111370309
IE;SE;2;2013;1789.019971;8229
SE;IE;3;2013;1789.019971;4804888
IE;SE;3;2013;1789.019971;1659561
SE;IE;4;2013;1789.019971;5657184
SE;IE;5;2013;1789.019971;1768384
IE;SE;5;2013;1789.019971;40970
IE;SE;6;2013;1789.019971;26400
SE;IE;7;2013;1789.019971;163965
IE;SE;7;2013;1789.019971;1813
SE;IE;8;2013;1789.019971;123391
IE;SE;8;2013;1789.019971;161397
SE;IE;9;2013;1789.019971;77940
SE;IE;10;2013;1789.019971;488679
IE;SE;10;2013;1789.019971;6491826
IE;SE;11;2013;1789.019971;17820
SE;IE;12;2013;1789.019971;7168
IE;SE;12;2013;1789.019971;6449
SE;IE;13;2013;1789.019971;171454
IE;SE;13;2013;1789.019971;5202
SE;IE;15;2013;1789.019971;43248
IE;SE;15;2013;1789.019971;2467147
SE;IE;16;2013;1789.019971;13104641
IE;SE;16;2013;1789.019971;33826
SE;IE;17;2013;1789.019971;254644
IE;SE;17;2013;1789.019971;322306
SE;IE;18;2013;1789.019971;531321
IE;SE;18;2013;1789.019971;70275
SE;IE;19;2013;1789.019971;14180153
IE;SE;19;2013;1789.019971;188943
SE;IE;20;2013;1789.019971;644224
SE;IE;1;2014;1789.019971;30404
IE;SE;1;2014;1789.019971;33024
SE;IE;2;2014;1789.019971;103897887
IE;SE;2;2014;1789.019971;17492
SE;IE;3;2014;1789.019971;4151438
IE;SE;3;2014;1789.019971;1578516
SE;IE;4;2014;1789.019971;5873033
IE;SE;4;2014;1789.019971;3483
SE;IE;5;2014;1789.019971;1912412
IE;SE;5;2014;1789.019971;95248
IE;SE;6;2014;1789.019971;8212
IE;SE;7;2014;1789.019971;34560
IE;SE;8;2014;1789.019971;114915
SE;IE;10;2014;1789.019971;53840
IE;SE;10;2014;1789.019971;1214953
SE;IE;11;2014;1789.019971;46207
IE;SE;11;2014;1789.019971;22027
SE;IE;12;2014;1789.019971;226088
IE;SE;12;2014;1789.019971;3966
SE;IE;13;2014;1789.019971;33205
IE;SE;13;2014;1789.019971;20732
SE;IE;15;2014;1789.019971;5929
IE;SE;15;2014;1789.019971;7345241
SE;IE;16;2014;1789.019971;14530824
IE;SE;16;2014;1789.019971;235623
SE;IE;17;2014;1789.019971;187817
IE;SE;17;2014;1789.019971;312676
SE;IE;18;2014;1789.019971;14438
IE;SE;18;2014;1789.019971;118360
SE;IE;19;2014;1789.019971;8651260
IE;SE;19;2014;1789.019971;268170
SE;IE;20;2014;1789.019971;498526
SE;IE;1;2015;1789.019971;16539
IE;SE;1;2015;1789.019971;245408
SE;IE;2;2015;1789.019971;105870424
IE;SE;2;2015;1789.019971;24542
SE;IE;3;2015;1789.019971;3688666
IE;SE;3;2015;1789.019971;1692116
SE;IE;4;2015;1789.019971;4488561
IE;SE;4;2015;1789.019971;3133
SE;IE;5;2015;1789.019971;2432227
IE;SE;5;2015;1789.019971;33065
SE;IE;6;2015;1789.019971;4582
IE;SE;7;2015;1789.019971;70915
SE;IE;8;2015;1789.019971;182162
SE;IE;9;2015;1789.019971;7
IE;SE;9;2015;1789.019971;5357
IE;SE;10;2015;1789.019971;1599440
IE;SE;11;2015;1789.019971;36132
SE;IE;12;2015;1789.019971;98531
SE;IE;13;2015;1789.019971;26299
IE;SE;13;2015;1789.019971;34568
IE;SE;15;2015;1789.019971;6076577
SE;IE;16;2015;1789.019971;15956555
IE;SE;16;2015;1789.019971;318047
SE;IE;17;2015;1789.019971;196046
IE;SE;17;2015;1789.019971;271257
SE;IE;18;2015;1789.019971;3087711
IE;SE;18;2015;1789.019971;42245
SE;IE;19;2015;1789.019971;1817967
IE;SE;19;2015;1789.019971;293565
SE;IE;20;2015;1789.019971;1774049
IE;SE;20;2015;1789.019971;4061
SE;IE;1;2016;1789.019971;1430
IE;SE;1;2016;1789.019971;14616
SE;IE;2;2016;1789.019971;116764489
IE;SE;2;2016;1789.019971;571173
SE;IE;3;2016;1789.019971;2583019
IE;SE;3;2016;1789.019971;1619928
SE;IE;4;2016;1789.019971;4998957
SE;IE;5;2016;1789.019971;2652111
IE;SE;5;2016;1789.019971;10986
SE;IE;7;2016;1789.019971;3662
IE;SE;7;2016;1789.019971;88826
SE;IE;8;2016;1789.019971;169832
IE;SE;8;2016;1789.019971;5451
SE;IE;9;2016;1789.019971;10115
IE;SE;9;2016;1789.019971;425
IE;SE;11;2016;1789.019971;31858
SE;IE;12;2016;1789.019971;64659
SE;IE;13;2016;1789.019971;38362
IE;SE;13;2016;1789.019971;72769
IE;SE;15;2016;1789.019971;9809507
SE;IE;16;2016;1789.019971;16088658
IE;SE;16;2016;1789.019971;1214353
SE;IE;17;2016;1789.019971;722193
IE;SE;17;2016;1789.019971;203960
SE;IE;18;2016;1789.019971;3238159
IE;SE;18;2016;1789.019971;13803
SE;IE;19;2016;1789.019971;3242228
IE;SE;19;2016;1789.019971;322885
SE;IE;20;2016;1789.019971;1471504
IE;SE;20;2016;1789.019971;14749
FI;NL;1;2007;1802.854465;1355439
NL;FI;2;2007;1802.854465;4562771
FI;NL;2;2007;1802.854465;20051155
NL;FI;3;2007;1802.854465;10280
FI;NL;3;2007;1802.854465;3467859
NL;FI;4;2007;1802.854465;5648076
FI;NL;4;2007;1802.854465;12259046
NL;FI;5;2007;1802.854465;11393
FI;NL;5;2007;1802.854465;4868008
NL;FI;6;2007;1802.854465;1140679
FI;NL;6;2007;1802.854465;53039045
NL;FI;7;2007;1802.854465;868020
FI;NL;7;2007;1802.854465;64865290
NL;FI;8;2007;1802.854465;127992
FI;NL;8;2007;1802.854465;79388990
NL;FI;9;2007;1802.854465;1781468
FI;NL;9;2007;1802.854465;5367432
NL;FI;10;2007;1802.854465;340546
FI;NL;10;2007;1802.854465;1019405
NL;FI;11;2007;1802.854465;463728
FI;NL;11;2007;1802.854465;5231638
NL;FI;12;2007;1802.854465;228654
FI;NL;12;2007;1802.854465;9820886
NL;FI;13;2007;1802.854465;500
FI;NL;13;2007;1802.854465;1400267
NL;FI;14;2007;1802.854465;52132
FI;NL;14;2007;1802.854465;150306
NL;FI;15;2007;1802.854465;27466209
FI;NL;15;2007;1802.854465;7050200
NL;FI;16;2007;1802.854465;77040
FI;NL;16;2007;1802.854465;3343752
NL;FI;17;2007;1802.854465;1433832
FI;NL;17;2007;1802.854465;12365490
NL;FI;18;2007;1802.854465;8374
FI;NL;18;2007;1802.854465;24782623
NL;FI;19;2007;1802.854465;836979
FI;NL;19;2007;1802.854465;13668764
NL;FI;20;2007;1802.854465;49275
FI;NL;20;2007;1802.854465;27572321
NL;FI;1;2008;1802.854465;32769
FI;NL;1;2008;1802.854465;1421980
NL;FI;2;2008;1802.854465;3496231
FI;NL;2;2008;1802.854465;16421952
FI;NL;3;2008;1802.854465;3390440
NL;FI;4;2008;1802.854465;2318602
FI;NL;4;2008;1802.854465;12476497
NL;FI;5;2008;1802.854465;82296
FI;NL;5;2008;1802.854465;4656715
NL;FI;6;2008;1802.854465;876238
FI;NL;6;2008;1802.854465;66511421
NL;FI;7;2008;1802.854465;597589
FI;NL;7;2008;1802.854465;66082029
NL;FI;8;2008;1802.854465;57017
FI;NL;8;2008;1802.854465;75845846
NL;FI;9;2008;1802.854465;1680486
FI;NL;9;2008;1802.854465;8343662
NL;FI;10;2008;1802.854465;1310529
FI;NL;10;2008;1802.854465;1552510
NL;FI;11;2008;1802.854465;1198389
FI;NL;11;2008;1802.854465;5171297
NL;FI;12;2008;1802.854465;15236
FI;NL;12;2008;1802.854465;10541264
FI;NL;13;2008;1802.854465;1849751
NL;FI;14;2008;1802.854465;12980
FI;NL;14;2008;1802.854465;93062
NL;FI;15;2008;1802.854465;17784796
FI;NL;15;2008;1802.854465;5938786
NL;FI;16;2008;1802.854465;45720
FI;NL;16;2008;1802.854465;2516456
NL;FI;17;2008;1802.854465;1310518
FI;NL;17;2008;1802.854465;12553927
NL;FI;18;2008;1802.854465;26392
FI;NL;18;2008;1802.854465;29732610
NL;FI;19;2008;1802.854465;657121
FI;NL;19;2008;1802.854465;12941342
NL;FI;20;2008;1802.854465;45617
FI;NL;20;2008;1802.854465;32035901
NL;FI;1;2009;1802.854465;3740
FI;NL;1;2009;1802.854465;1284021
NL;FI;2;2009;1802.854465;1299885
FI;NL;2;2009;1802.854465;19348181
FI;NL;3;2009;1802.854465;3071802
NL;FI;4;2009;1802.854465;3423195
FI;NL;4;2009;1802.854465;13725429
NL;FI;5;2009;1802.854465;23857
FI;NL;5;2009;1802.854465;6789612
NL;FI;6;2009;1802.854465;560157
FI;NL;6;2009;1802.854465;69883513
NL;FI;7;2009;1802.854465;291557
FI;NL;7;2009;1802.854465;64972765
NL;FI;8;2009;1802.854465;195794
FI;NL;8;2009;1802.854465;74201471
NL;FI;9;2009;1802.854465;1475517
FI;NL;9;2009;1802.854465;14247818
NL;FI;10;2009;1802.854465;1593755
FI;NL;10;2009;1802.854465;1446630
NL;FI;11;2009;1802.854465;612552
FI;NL;11;2009;1802.854465;5360067
NL;FI;12;2009;1802.854465;900342
FI;NL;12;2009;1802.854465;7035536
FI;NL;13;2009;1802.854465;1181475
NL;FI;14;2009;1802.854465;21630
FI;NL;14;2009;1802.854465;254718
NL;FI;15;2009;1802.854465;2688197
FI;NL;15;2009;1802.854465;7411631
FI;NL;16;2009;1802.854465;4073544
NL;FI;17;2009;1802.854465;1454667
FI;NL;17;2009;1802.854465;12375565
NL;FI;18;2009;1802.854465;26332
FI;NL;18;2009;1802.854465;31743494
NL;FI;19;2009;1802.854465;1121734
FI;NL;19;2009;1802.854465;12167635
NL;FI;20;2009;1802.854465;54919
FI;NL;20;2009;1802.854465;29920961
NL;FI;1;2010;1802.854465;124779
FI;NL;1;2010;1802.854465;1328118
NL;FI;2;2010;1802.854465;1740554
FI;NL;2;2010;1802.854465;26393049
NL;FI;3;2010;1802.854465;4555
FI;NL;3;2010;1802.854465;3974508
NL;FI;4;2010;1802.854465;7484994
FI;NL;4;2010;1802.854465;15208364
NL;FI;5;2010;1802.854465;70570
FI;NL;5;2010;1802.854465;6479537
NL;FI;6;2010;1802.854465;337944
FI;NL;6;2010;1802.854465;79053721
NL;FI;7;2010;1802.854465;394262
FI;NL;7;2010;1802.854465;73815856
NL;FI;8;2010;1802.854465;2451203
FI;NL;8;2010;1802.854465;78185559
NL;FI;9;2010;1802.854465;1607497
FI;NL;9;2010;1802.854465;20454411
NL;FI;10;2010;1802.854465;1194475
FI;NL;10;2010;1802.854465;1714577
NL;FI;11;2010;1802.854465;696389
FI;NL;11;2010;1802.854465;3069662
NL;FI;12;2010;1802.854465;1479230
FI;NL;12;2010;1802.854465;9926529
FI;NL;13;2010;1802.854465;1447702
FI;NL;14;2010;1802.854465;604684
NL;FI;15;2010;1802.854465;2621502
FI;NL;15;2010;1802.854465;17579523
FI;NL;16;2010;1802.854465;6105767
NL;FI;17;2010;1802.854465;1054416
FI;NL;17;2010;1802.854465;12265293
NL;FI;18;2010;1802.854465;39193
FI;NL;18;2010;1802.854465;29494808
NL;FI;19;2010;1802.854465;2189120
FI;NL;19;2010;1802.854465;12529623
NL;FI;20;2010;1802.854465;103068
FI;NL;20;2010;1802.854465;31153739
NL;FI;1;2011;1802.854465;727
FI;NL;1;2011;1802.854465;1422654
NL;FI;2;2011;1802.854465;1333535
FI;NL;2;2011;1802.854465;44644707
NL;FI;3;2011;1802.854465;96744
FI;NL;3;2011;1802.854465;4387040
NL;FI;4;2011;1802.854465;4853543
FI;NL;4;2011;1802.854465;20579909
NL;FI;5;2011;1802.854465;422598
FI;NL;5;2011;1802.854465;7222887
NL;FI;6;2011;1802.854465;253308
FI;NL;6;2011;1802.854465;97719913
NL;FI;7;2011;1802.854465;924665
FI;NL;7;2011;1802.854465;75394794
NL;FI;8;2011;1802.854465;1124205
FI;NL;8;2011;1802.854465;96916279
NL;FI;9;2011;1802.854465;2081847
FI;NL;9;2011;1802.854465;27384826
NL;FI;10;2011;1802.854465;12967503
FI;NL;10;2011;1802.854465;2692641
NL;FI;11;2011;1802.854465;922472
FI;NL;11;2011;1802.854465;2744085
NL;FI;12;2011;1802.854465;1588881
FI;NL;12;2011;1802.854465;10702768
FI;NL;13;2011;1802.854465;1381867
FI;NL;14;2011;1802.854465;468087
NL;FI;15;2011;1802.854465;2628632
FI;NL;15;2011;1802.854465;79188385
NL;FI;16;2011;1802.854465;27771
FI;NL;16;2011;1802.854465;6841093
NL;FI;17;2011;1802.854465;2416703
FI;NL;17;2011;1802.854465;12421868
NL;FI;18;2011;1802.854465;68344
FI;NL;18;2011;1802.854465;25301564
NL;FI;19;2011;1802.854465;2360347
FI;NL;19;2011;1802.854465;14337765
NL;FI;20;2011;1802.854465;165718
FI;NL;20;2011;1802.854465;33634420
FI;NL;1;2012;1802.854465;1392818
NL;FI;2;2012;1802.854465;657860
FI;NL;2;2012;1802.854465;56963991
NL;FI;3;2012;1802.854465;376813
FI;NL;3;2012;1802.854465;4208343
NL;FI;4;2012;1802.854465;4986898
FI;NL;4;2012;1802.854465;24502364
NL;FI;5;2012;1802.854465;130558
FI;NL;5;2012;1802.854465;7321787
NL;FI;6;2012;1802.854465;28943
FI;NL;6;2012;1802.854465;99647784
NL;FI;7;2012;1802.854465;831171
FI;NL;7;2012;1802.854465;77167937
NL;FI;8;2012;1802.854465;325850
FI;NL;8;2012;1802.854465;94124426
NL;FI;9;2012;1802.854465;1361989
FI;NL;9;2012;1802.854465;26770434
NL;FI;10;2012;1802.854465;4836722
FI;NL;10;2012;1802.854465;1453475
NL;FI;11;2012;1802.854465;781670
FI;NL;11;2012;1802.854465;2571187
NL;FI;12;2012;1802.854465;426666
FI;NL;12;2012;1802.854465;10781939
NL;FI;13;2012;1802.854465;41
FI;NL;13;2012;1802.854465;1537771
FI;NL;14;2012;1802.854465;389001
NL;FI;15;2012;1802.854465;22352843
FI;NL;15;2012;1802.854465;152537403
NL;FI;16;2012;1802.854465;198713
FI;NL;16;2012;1802.854465;11741209
NL;FI;17;2012;1802.854465;4428455
FI;NL;17;2012;1802.854465;16168446
NL;FI;18;2012;1802.854465;221454
FI;NL;18;2012;1802.854465;21041523
NL;FI;19;2012;1802.854465;1453810
FI;NL;19;2012;1802.854465;16755671
NL;FI;20;2012;1802.854465;645144
FI;NL;20;2012;1802.854465;36980661
NL;FI;1;2013;1802.854465;725270
FI;NL;1;2013;1802.854465;1414933
NL;FI;2;2013;1802.854465;550256
FI;NL;2;2013;1802.854465;44532436
NL;FI;3;2013;1802.854465;297970
FI;NL;3;2013;1802.854465;3967392
NL;FI;4;2013;1802.854465;12741241
FI;NL;4;2013;1802.854465;22003619
NL;FI;5;2013;1802.854465;112557
FI;NL;5;2013;1802.854465;7784177
NL;FI;6;2013;1802.854465;60800
FI;NL;6;2013;1802.854465;97321016
NL;FI;7;2013;1802.854465;1485268
FI;NL;7;2013;1802.854465;83676827
NL;FI;8;2013;1802.854465;373717
FI;NL;8;2013;1802.854465;96975154
NL;FI;9;2013;1802.854465;1104265
FI;NL;9;2013;1802.854465;23432619
NL;FI;10;2013;1802.854465;2872690
FI;NL;10;2013;1802.854465;1432959
NL;FI;11;2013;1802.854465;1147650
FI;NL;11;2013;1802.854465;4658035
NL;FI;12;2013;1802.854465;268256
FI;NL;12;2013;1802.854465;10824730
FI;NL;13;2013;1802.854465;1594179
NL;FI;14;2013;1802.854465;364
FI;NL;14;2013;1802.854465;88447
NL;FI;15;2013;1802.854465;509248
FI;NL;15;2013;1802.854465;248727384
NL;FI;16;2013;1802.854465;6600
FI;NL;16;2013;1802.854465;16044336
NL;FI;17;2013;1802.854465;5103928
FI;NL;17;2013;1802.854465;21536856
NL;FI;18;2013;1802.854465;27966
